Family name	Gene name	Genomic Reference	Gene Region	Transcript Region	GO terms
G2-like	Solyc11g067280.1.1	SL2.40ch11	50098222-50101730	SL2.40ch11:50098222..50101730	GO:0045449
G2-like	Solyc12g006280.1.1	SL2.40ch12	796674-800864	SL2.40ch12:796674..800864	GO:0045449
G2-like	Solyc12g006800.1.1	SL2.40ch12	1221133-1223691	SL2.40ch12:1221133..1223691	GO:0045449
G2-like	Solyc12g017370.1.1	SL2.40ch12	6620091-6622817	SL2.40ch12:6620091..6622817	GO:0045449
G2-like	Solyc12g098370.1.1	SL2.40ch12	64240497-64244525	SL2.40ch12:64240497..64244525	GO:0045449
GeBP	Solyc01g097890.2.1	SL2.40ch01	80342215-80343929	SL2.40ch01:80342215..80343929	
GeBP	Solyc02g005290.2.1	SL2.40ch02	1881300-1892947	SL2.40ch02:1881300..1892947	GO:0006457
GeBP	Solyc02g014740.1.1	SL2.40ch02	9225396-9226067	SL2.40ch02:9225396..9226067	
GeBP	Solyc02g014750.1.1	SL2.40ch02	9245909-9246382	SL2.40ch02:9245909..9246382	
GeBP	Solyc02g083750.1.1	SL2.40ch02	41617026-41618291	SL2.40ch02:41617026..41618291	GO:0030528
GeBP	Solyc05g051330.1.1	SL2.40ch05	60754165-60755172	SL2.40ch05:60754165..60755172	
GeBP	Solyc07g052760.1.1	SL2.40ch07	58532611-58533759	SL2.40ch07:58532611..58533759	
GeBP	Solyc07g052830.2.1	SL2.40ch07	58610831-58612258	SL2.40ch07:58610831..58612258	
GeBP	Solyc07g052900.1.1	SL2.40ch07	58637739-58638932	SL2.40ch07:58637739..58638932	
GeBP	Solyc07g063840.1.1	SL2.40ch07	63403167-63403637	SL2.40ch07:63403167..63403637	
GeBP	Solyc07g064000.1.1	SL2.40ch07	63532324-63532986	SL2.40ch07:63532324..63532986	
GRAS	Solyc01g008910.2.1	SL2.40ch01	2935721-2937612	SL2.40ch01:2935721..2937612	GO:0003700
GRAS	Solyc01g009840.1.1	SL2.40ch01	4339399-4340963	SL2.40ch01:4339399..4340963	
GRAS	Solyc01g059950.1.1	SL2.40ch01	62169546-62172622	SL2.40ch01:62169546..62172622	
GRAS	Solyc01g059960.1.1	SL2.40ch01	62180467-62182194	SL2.40ch01:62180467..62182194	"GO:0003700,GO:0042803"
GRAS	Solyc01g079370.2.1	SL2.40ch01	70965876-70969622	SL2.40ch01:70965876..70969622	
GRAS	Solyc01g079380.1.1	SL2.40ch01	70972797-70974284	SL2.40ch01:70972797..70974284	"GO:0003700,GO:0042803"
GRAS	Solyc01g090950.2.1	SL2.40ch01	76416878-76419772	SL2.40ch01:76416878..76419772	
GRAS	Solyc01g100200.2.1	SL2.40ch01	82020197-82022661	SL2.40ch01:82020197..82022661	GO:0003700
GRAS	Solyc02g085340.1.1	SL2.40ch02	42834882-42836711	SL2.40ch02:42834882..42836711	"GO:0005515,GO:0003700"
GRAS	Solyc02g085600.1.1	SL2.40ch02	43007859-43009469	SL2.40ch02:43007859..43009469	GO:0003700
GRAS	Solyc02g092370.1.1	SL2.40ch02	48034737-48036260	SL2.40ch02:48034737..48036260	"GO:0005515,GO:0043565"
GRAS	Solyc02g092570.1.1	SL2.40ch02	48200568-48201884	SL2.40ch02:48200568..48201884	GO:0003700
GRAS	Solyc02g094340.1.1	SL2.40ch02	49472579-49475075	SL2.40ch02:49472579..49475075	
GRAS	Solyc03g025170.1.1	SL2.40ch03	7005987-7007882	SL2.40ch03:7005987..7007882	GO:0003700
GRAS	Solyc03g110950.1.1	SL2.40ch03	55727909-55729501	SL2.40ch03:55727909..55729501	"GO:0005515,GO:0003700"
GRAS	Solyc03g123400.1.1	SL2.40ch03	64317825-64319453	SL2.40ch03:64317825..64319453	GO:0003700
GRAS	Solyc04g011630.1.1	SL2.40ch04	4103629-4104141	SL2.40ch04:4103629..4104141	
GRAS	Solyc04g014830.1.1	SL2.40ch04	5064579-5066240	SL2.40ch04:5064579..5066240	GO:0003700
GRAS	Solyc04g064550.1.1	SL2.40ch04	54845460-54847151	SL2.40ch04:54845460..54847151	GO:0003700
GRAS	Solyc05g053090.1.1	SL2.40ch05	62357486-62359717	SL2.40ch05:62357486..62359717	GO:0003700
GRAS	Solyc05g053420.1.1	SL2.40ch05	62658203-62659621	SL2.40ch05:62658203..62659621	GO:0003700
GRAS	Solyc05g054170.2.1	SL2.40ch05	63257865-63259307	SL2.40ch05:63257865..63259307	
GRAS	Solyc06g009610.1.1	SL2.40ch06	3575306-3578741	SL2.40ch06:3575306..3578741	
GRAS	Solyc06g035620.2.1	SL2.40ch06	21356930-21358428	SL2.40ch06:21356930..21358428	GO:0003700
GRAS	Solyc06g036170.1.1	SL2.40ch06	22327586-22329382	SL2.40ch06:22327586..22329382	GO:0003700
GRAS	Solyc06g076280.1.1	SL2.40ch06	43789379-43791625	SL2.40ch06:43789379..43791625	GO:0003700
GRAS	Solyc06g076290.1.1	SL2.40ch06	43793225-43793976	SL2.40ch06:43793225..43793976	
GRAS	Solyc06g082530.1.1	SL2.40ch06	44607827-44609788	SL2.40ch06:44607827..44609788	GO:0003700
GRAS	Solyc07g043330.1.1	SL2.40ch07	54355933-54357231	SL2.40ch07:54355933..54357231	GO:0042803
GRAS	Solyc07g047950.1.1	SL2.40ch07	56497775-56499412	SL2.40ch07:56497775..56499412	"GO:0003700,GO:0004871"
GRAS	Solyc07g052960.1.1	SL2.40ch07	58690695-58691984	SL2.40ch07:58690695..58691984	GO:0003700
GRAS	Solyc07g063940.1.1	SL2.40ch07	63488513-63490264	SL2.40ch07:63488513..63490264	GO:0003700
GRAS	Solyc07g065270.1.1	SL2.40ch07	64321335-64322951	SL2.40ch07:64321335..64322951	"GO:0003700,GO:0004871"
GRAS	Solyc07g066250.1.1	SL2.40ch07	64958148-64959434	SL2.40ch07:64958148..64959434	GO:0003700
GRAS	Solyc08g014030.1.1	SL2.40ch08	3531350-3532606	SL2.40ch08:3531350..3532606	"GO:0005515,GO:0043565"
GRAS	Solyc08g078800.1.1	SL2.40ch08	59683241-59684665	SL2.40ch08:59683241..59684665	GO:0003700
GRAS	Solyc08g080400.1.1	SL2.40ch08	60850338-60852377	SL2.40ch08:60850338..60852377	GO:0003700
GRAS	Solyc09g010920.1.1	SL2.40ch09	4259085-4261370	SL2.40ch09:4259085..4261370	GO:0003700
GRAS	Solyc09g018460.1.1	SL2.40ch09	14933729-14935231	SL2.40ch09:14933729..14935231	
GRAS	Solyc09g066450.1.1	SL2.40ch09	60462297-60463799	SL2.40ch09:60462297..60463799	GO:0042803
GRAS	Solyc09g090830.2.1	SL2.40ch09	65586858-65589544	SL2.40ch09:65586858..65589544	
GRAS	Solyc10g074680.1.1	SL2.40ch10	57553986-57557750	SL2.40ch10:57553986..57557750	
GRAS	Solyc10g086370.1.1	SL2.40ch10	64543250-64544782	SL2.40ch10:64543250..64544782	
GRAS	Solyc10g086380.1.1	SL2.40ch10	64546761-64548302	SL2.40ch10:64546761..64548302	"GO:0005515,GO:0003700"
GRAS	Solyc10g086530.1.1	SL2.40ch10	64646687-64648972	SL2.40ch10:64646687..64648972	
GRAS	Solyc11g005610.1.1	SL2.40ch11	474688-476166	SL2.40ch11:474688..476166	
GRAS	Solyc11g011260.1.1	SL2.40ch11	4303769-4305535	SL2.40ch11:4303769..4305535	
GRAS	Solyc11g012510.1.1	SL2.40ch11	5329768-5331396	SL2.40ch11:5329768..5331396	
GRAS	Solyc11g013150.1.1	SL2.40ch11	6017978-6019441	SL2.40ch11:6017978..6019441	
GRAS	Solyc11g017100.1.1	SL2.40ch11	7898735-7900165	SL2.40ch11:7898735..7900165	
GRAS	Solyc12g005340.1.1	SL2.40ch12	211757-213433	SL2.40ch12:211757..213433	
GRAS	Solyc12g049320.1.1	SL2.40ch12	46261765-46262641	SL2.40ch12:46261765..46262641	GO:0005737
GRAS	Solyc12g099220.1.1	SL2.40ch12	64779356-64781357	SL2.40ch12:64779356..64781357	
GRAS	Solyc12g099900.1.1	SL2.40ch12	65187350-65188756	SL2.40ch12:65187350..65188756	
GRF	Solyc01g091540.1.1	SL2.40ch01	76917403-76920198	SL2.40ch01:76917403..76920198	GO:0005634
GRF	Solyc02g092070.2.1	SL2.40ch02	47855277-47859821	SL2.40ch02:47855277..47859821	"GO:0005515,GO:0016563"
GRF	Solyc03g082430.1.1	SL2.40ch03	45902716-45904451	SL2.40ch03:45902716..45904451	GO:0005634
GRF	Solyc04g077510.2.1	SL2.40ch04	60063410-60066582	SL2.40ch04:60063410..60066582	"GO:0005515,GO:0016563"
GRF	Solyc07g041640.2.1	SL2.40ch07	51144656-51146005	SL2.40ch07:51144656..51146005	GO:0005634
GRF	Solyc08g005430.2.1	SL2.40ch08	317215-320529	SL2.40ch08:317215..320529	GO:0005634
GRF	Solyc08g068760.1.1	SL2.40ch08	55104298-55104765	SL2.40ch08:55104298..55104765	GO:0005634
GRF	Solyc08g075950.1.1	SL2.40ch08	57194678-57198271	SL2.40ch08:57194678..57198271	GO:0005634
GRF	Solyc08g079800.2.1	SL2.40ch08	60428023-60430299	SL2.40ch08:60428023..60430299	GO:0005634
GRF	Solyc08g083230.1.1	SL2.40ch08	62919957-62921404	SL2.40ch08:62919957..62921404	GO:0005634
GRF	Solyc09g009200.1.1	SL2.40ch09	2558721-2562818	SL2.40ch09:2558721..2562818	GO:0005634
GRF	Solyc10g083510.1.1	SL2.40ch10	62623196-62627098	SL2.40ch10:62623196..62627098	GO:0005634
GRF	Solyc12g096070.1.1	SL2.40ch12	63486942-63490380	SL2.40ch12:63486942..63490380	GO:0005634
HB	Solyc00g099580.1.1	SL2.40ch00	15730751-15732746	SL2.40ch00:15730751..15732746	"GO:0003840,GO:0006355,GO:0045449"
HB	Solyc01g007070.2.1	SL2.40ch01	1602912-1606381	SL2.40ch01:1602912..1606381	GO:0003677
HB	Solyc01g010600.2.1	SL2.40ch01	5607104-5611257	SL2.40ch01:5607104..5611257	GO:0043565
HB	Solyc01g073910.2.1	SL2.40ch01	70493758-70495641	SL2.40ch01:70493758..70495641	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc01g090460.2.1	SL2.40ch01	75898047-75900023	SL2.40ch01:75898047..75900023	GO:0043565
HB	Solyc01g091630.2.1	SL2.40ch01	76982217-76987692	SL2.40ch01:76982217..76987692	GO:0030528
HB	Solyc01g096320.2.1	SL2.40ch01	79151283-79152562	SL2.40ch01:79151283..79152562	"GO:0016563,GO:0005509"
HB	Solyc01g100510.2.1	SL2.40ch01	82275127-82279577	SL2.40ch01:82275127..82279577	GO:0005515
HB	Solyc01g107410.2.1	SL2.40ch01	86742674-86750095	SL2.40ch01:86742674..86750095	"GO:0008270,GO:0006355,GO:0045449"
HB	Solyc01g109980.2.1	SL2.40ch01	88557367-88561809	SL2.40ch01:88557367..88561809	GO:0003677
HB	Solyc02g024070.2.1	SL2.40ch02	15627267-15633567	SL2.40ch02:15627267..15633567	"GO:0005515,GO:0003677"
HB	Solyc02g062960.2.1	SL2.40ch02	29504526-29506576	SL2.40ch02:29504526..29506576	"GO:0003677,GO:0004999"
HB	Solyc02g063520.2.1	SL2.40ch02	30194476-30196002	SL2.40ch02:30194476..30196002	"GO:0030296,GO:0043565"
HB	Solyc02g065490.2.1	SL2.40ch02	31220335-31228256	SL2.40ch02:31220335..31228256	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc02g067410.1.1	SL2.40ch02	32180008-32182041	SL2.40ch02:32180008..32182041	GO:0043565
HB	Solyc02g069830.2.1	SL2.40ch02	34234662-34242222	SL2.40ch02:34234662..34242222	"GO:0005515,GO:0003677"
HB	Solyc02g077390.1.1	SL2.40ch02	36913957-36915889	SL2.40ch02:36913957..36915889	GO:0006355
HB	Solyc02g077590.1.1	SL2.40ch02	37056285-37056824	SL2.40ch02:37056285..37056824	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc02g077660.2.1	SL2.40ch02	37124373-37136943	SL2.40ch02:37124373..37136943	"GO:0006355,GO:0045449"
HB	Solyc02g080260.2.1	SL2.40ch02	39110708-39114667	SL2.40ch02:39110708..39114667	GO:0043565
HB	Solyc02g081120.2.1	SL2.40ch02	39767063-39773953	SL2.40ch02:39767063..39773953	GO:0005515
HB	Solyc02g082670.2.1	SL2.40ch02	40892965-40895886	SL2.40ch02:40892965..40895886	GO:0003677
HB	Solyc02g083950.2.1	SL2.40ch02	41768119-41769544	SL2.40ch02:41768119..41769544	GO:0006355
HB	Solyc02g085630.2.1	SL2.40ch02	43040926-43042901	SL2.40ch02:43040926..43042901	"GO:0003677,GO:0004999"
HB	Solyc02g086930.2.1	SL2.40ch02	44097960-44101461	SL2.40ch02:44097960..44101461	GO:0043565
HB	Solyc02g087840.2.1	SL2.40ch02	44675284-44676918	SL2.40ch02:44675284..44676918	GO:0043565
HB	Solyc02g089940.2.1	SL2.40ch02	46203178-46209064	SL2.40ch02:46203178..46209064	"GO:0005515,GO:0003677"
HB	Solyc02g091930.2.1	SL2.40ch02	47728213-47729684	SL2.40ch02:47728213..47729684	GO:0030296
HB	Solyc03g026070.2.1	SL2.40ch03	7855770-7860225	SL2.40ch03:7855770..7860225	GO:0043565
HB	Solyc03g034110.2.1	SL2.40ch03	10094728-10096025	SL2.40ch03:10094728..10096025	"GO:0003677,GO:0004999"
HB	Solyc03g034120.2.1	SL2.40ch03	10099901-10102014	SL2.40ch03:10099901..10102014	"GO:0003677,GO:0004999"
HB	Solyc03g034130.2.1	SL2.40ch03	10105246-10106386	SL2.40ch03:10105246..10106386	"GO:0003677,GO:0004999"
HB	Solyc03g034150.1.1	SL2.40ch03	10124003-10125753	SL2.40ch03:10124003..10125753	"GO:0003677,GO:0004999"
HB	Solyc03g082550.2.1	SL2.40ch03	46039117-46040348	SL2.40ch03:46039117..46040348	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc03g096300.2.1	SL2.40ch03	51765697-51766273	SL2.40ch03:51765697..51766273	GO:0006355
HB	Solyc03g098200.2.1	SL2.40ch03	53990300-53993447	SL2.40ch03:53990300..53993447	GO:0003700
HB	Solyc03g112740.1.1	SL2.40ch03	57131920-57134069	SL2.40ch03:57131920..57134069	GO:0005634
HB	Solyc03g113270.2.1	SL2.40ch03	57510884-57513100	SL2.40ch03:57510884..57513100	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc03g118770.2.1	SL2.40ch03	61649126-61651488	SL2.40ch03:61649126..61651488	GO:0006355
HB	Solyc03g120620.2.1	SL2.40ch03	63020513-63026632	SL2.40ch03:63020513..63026632	GO:0003677
HB	Solyc03g120910.2.1	SL2.40ch03	63195847-63202781	SL2.40ch03:63195847..63202781	GO:0003700
HB	Solyc04g005800.2.1	SL2.40ch04	514768-516954	SL2.40ch04:514768..516954	GO:0043565
HB	Solyc04g025740.1.1	SL2.40ch04	22277536-22280438	SL2.40ch04:22277536..22280438	"GO:0006355,GO:0045449"
HB	Solyc04g074700.2.1	SL2.40ch04	58209625-58212759	SL2.40ch04:58209625..58212759	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc04g077210.2.1	SL2.40ch04	59728777-59736042	SL2.40ch04:59728777..59736042	"GO:0005515,GO:0016563"
HB	Solyc04g077220.2.1	SL2.40ch04	59741973-59743801	SL2.40ch04:59741973..59743801	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc04g078650.2.1	SL2.40ch04	60938439-60939862	SL2.40ch04:60938439..60939862	GO:0006355
HB	Solyc04g079830.2.1	SL2.40ch04	61729325-61740234	SL2.40ch04:61729325..61740234	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc04g080780.2.1	SL2.40ch04	62460512-62462135	SL2.40ch04:62460512..62462135	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc04g080790.2.1	SL2.40ch04	62464436-62467801	SL2.40ch04:62464436..62467801	GO:0003677
HB	Solyc05g005090.2.1	SL2.40ch05	87082-93883	SL2.40ch05:87082..93883	GO:0005515
HB	Solyc05g006980.2.1	SL2.40ch05	1561232-1563997	SL2.40ch05:1561232..1563997	GO:0043565
HB	Solyc05g007180.2.1	SL2.40ch05	1796893-1799609	SL2.40ch05:1796893..1799609	GO:0043565
HB	Solyc05g008050.1.1	SL2.40ch05	2470506-2473261	SL2.40ch05:2470506..2473261	"GO:0008134,GO:0004842"
HB	Solyc05g015030.1.1	SL2.40ch05	9590703-9599495	SL2.40ch05:9590703..9599495	"GO:0003700,GO:0043565"
HB	Solyc05g051460.2.1	SL2.40ch05	60958329-60960538	SL2.40ch05:60958329..60960538	"GO:0016563,GO:0043565"
HB	Solyc06g035940.2.1	SL2.40ch06	21980522-21996391	SL2.40ch06:21980522..21996391	"GO:0043565,GO:0003700"
HB	Solyc06g050160.2.1	SL2.40ch06	29079159-29082775	SL2.40ch06:29079159..29082775	"GO:0003700,GO:0043565"
HB	Solyc06g053220.2.1	SL2.40ch06	32439567-32440801	SL2.40ch06:32439567..32440801	"GO:0006265,GO:0005634,GO:0006355,GO:0045449"
HB	Solyc06g060830.2.1	SL2.40ch06	35241162-35243058	SL2.40ch06:35241162..35243058	"GO:0043565,GO:0042803"
HB	Solyc06g072310.2.1	SL2.40ch06	40978399-40981854	SL2.40ch06:40978399..40981854	GO:0003700
HB	Solyc06g072480.1.1	SL2.40ch06	41092575-41094181	SL2.40ch06:41092575..41094181	GO:0005634
HB	Solyc06g072890.1.1	SL2.40ch06	41334074-41335530	SL2.40ch06:41334074..41335530	GO:0003677
HB	Solyc06g074120.2.1	SL2.40ch06	42231957-42236664	SL2.40ch06:42231957..42236664	"GO:0046982,GO:0042803"
HB	Solyc06g076000.1.1	SL2.40ch06	43575589-43577001	SL2.40ch06:43575589..43577001	GO:0006355
HB	Solyc07g007120.2.1	SL2.40ch07	1876090-1882613	SL2.40ch07:1876090..1882613	GO:0005515
HB	Solyc07g008730.1.1	SL2.40ch07	3696781-3705483	SL2.40ch07:3696781..3705483	"GO:0008270,GO:0006355,GO:0045449,GO:0005622"
HB	Solyc07g026570.1.1	SL2.40ch07	29078003-29081122	SL2.40ch07:29078003..29081122	"GO:0006355,GO:0045449"
HB	Solyc07g041850.1.1	SL2.40ch07	51556806-51561229	SL2.40ch07:51556806..51561229	"GO:0003700,GO:0043565"
HB	Solyc07g053610.2.1	SL2.40ch07	59356951-59373279	SL2.40ch07:59356951..59373279	"GO:0006355,GO:0045449"
HB	Solyc07g054380.1.1	SL2.40ch07	60042798-60043594	SL2.40ch07:60042798..60043594	GO:0043565
HB	Solyc07g062790.1.1	SL2.40ch07	62685896-62686420	SL2.40ch07:62685896..62686420	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc08g007270.2.1	SL2.40ch08	1840156-1842425	SL2.40ch08:1840156..1842425	GO:0043565
HB	Solyc08g041820.2.1	SL2.40ch08	27254177-27258528	SL2.40ch08:27254177..27258528	GO:0005515
HB	Solyc08g061140.2.1	SL2.40ch08	43998956-44003572	SL2.40ch08:43998956..44003572	"GO:0006355,GO:0045449"
HB	Solyc08g062510.2.1	SL2.40ch08	48382330-48393725	SL2.40ch08:48382330..48393725	"GO:0003700,GO:0043565"
HB	Solyc08g062530.1.1	SL2.40ch08	48415589-48416878	SL2.40ch08:48415589..48416878	"GO:0006355,GO:0045449"
HB	Solyc08g065420.2.1	SL2.40ch08	50637099-50639226	SL2.40ch08:50637099..50639226	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc08g066500.2.1	SL2.40ch08	52415522-52421037	SL2.40ch08:52415522..52421037	GO:0003700
HB	Solyc08g076370.2.1	SL2.40ch08	57513927-57518903	SL2.40ch08:57513927..57518903	GO:0003677
HB	Solyc08g078300.2.1	SL2.40ch08	59267579-59269933	SL2.40ch08:59267579..59269933	"GO:0043565,GO:0042803"
HB	Solyc08g080120.2.1	SL2.40ch08	60628961-60633541	SL2.40ch08:60628961..60633541	"GO:0005515,GO:0003677"
HB	Solyc08g081400.2.1	SL2.40ch08	61634552-61638185	SL2.40ch08:61634552..61638185	"GO:0005515,GO:0003677"
HB	Solyc08g083130.2.1	SL2.40ch08	62843229-62844188	SL2.40ch08:62843229..62844188	GO:0043565
HB	Solyc09g008810.2.1	SL2.40ch09	2224847-2227824	SL2.40ch09:2224847..2227824	GO:0043565
HB	Solyc09g011380.2.1	SL2.40ch09	4709685-4715117	SL2.40ch09:4709685..4715117	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc09g015110.1.1	SL2.40ch09	8010554-8012540	SL2.40ch09:8010554..8012540	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc09g057550.1.1	SL2.40ch09	45195081-45195828	SL2.40ch09:45195081..45195828	"GO:0006355,GO:0045449"
HB	Solyc09g060160.1.1	SL2.40ch09	53434693-53435964	SL2.40ch09:53434693..53435964	
HB	Solyc09g066030.1.1	SL2.40ch09	59913121-59923746	SL2.40ch09:59913121..59923746	"GO:0043565,GO:0003700"
HB	Solyc09g066060.1.1	SL2.40ch09	59987576-59992134	SL2.40ch09:59987576..59992134	"GO:0006355,GO:0045449"
HB	Solyc10g005330.2.1	SL2.40ch10	239692-245015	SL2.40ch10:239692..245015	GO:0043565
HB	Solyc10g018000.1.1	SL2.40ch10	6301964-6308661	SL2.40ch10:6301964..6308661	"GO:0003700,GO:0043565"
HB	Solyc10g080540.1.1	SL2.40ch10	61109021-61111955	SL2.40ch10:61109021..61111955	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc10g086640.1.1	SL2.40ch10	64739920-64742929	SL2.40ch10:64739920..64742929	"GO:0005515,GO:0003677"
HB	Solyc11g010270.1.1	SL2.40ch11	3354569-3357081	SL2.40ch11:3354569..3357081	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc11g011940.1.1	SL2.40ch11	4868757-4876927	SL2.40ch11:4868757..4876927	"GO:0043565,GO:0003700"
HB	Solyc11g065110.1.1	SL2.40ch11	47513848-47521993	SL2.40ch11:47513848..47521993	"GO:0006355,GO:0045449"
HB	Solyc11g068950.1.1	SL2.40ch11	50583105-50587838	SL2.40ch11:50583105..50587838	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc11g069470.1.1	SL2.40ch11	51150759-51156271	SL2.40ch11:51150759..51156271	"GO:0006355,GO:0045449"
HB	Solyc11g069890.1.1	SL2.40ch11	51585084-51589846	SL2.40ch11:51585084..51589846	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc11g072770.1.1	SL2.40ch11	53058404-53060008	SL2.40ch11:53058404..53060008	GO:0006355
HB	Solyc11g072790.1.1	SL2.40ch11	53074783-53075974	SL2.40ch11:53074783..53075974	GO:0006355
HB	Solyc12g005830.1.1	SL2.40ch12	468371-472633	SL2.40ch12:468371..472633	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc12g010410.1.1	SL2.40ch12	3455837-3459360	SL2.40ch12:3455837..3459360	"GO:0005634,GO:0006355,GO:0045449"
HB	Solyc12g044410.1.1	SL2.40ch12	44793673-44801092	SL2.40ch12:44793673..44801092	"GO:0006355,GO:0045449"
HB	Solyc12g099760.1.1	SL2.40ch12	65114498-65119396	SL2.40ch12:65114498..65119396	"GO:0006355,GO:0045449"
HRT	Solyc07g021550.2.1	SL2.40ch07	19453609-19456445	SL2.40ch07:19453609..19456445	
HSF	Solyc02g072000.2.1	SL2.40ch02	35903150-35904957	SL2.40ch02:35903150..35904957	GO:0003677
HSF	Solyc02g072060.1.1	SL2.40ch02	35920510-35921838	SL2.40ch02:35920510..35921838	GO:0005634
HSF	Solyc02g078340.2.1	SL2.40ch02	37643661-37646059	SL2.40ch02:37643661..37646059	GO:0003700
HSF	Solyc02g079180.1.1	SL2.40ch02	38366347-38367682	SL2.40ch02:38366347..38367682	GO:0005634
HSF	Solyc02g090820.2.1	SL2.40ch02	46880125-46883382	SL2.40ch02:46880125..46883382	"GO:0003677,GO:0016564"
HSF	Solyc03g006000.2.1	SL2.40ch03	678142-679948	SL2.40ch03:678142..679948	GO:0003677
HSF	Solyc03g026020.2.1	SL2.40ch03	7810489-7812280	SL2.40ch03:7810489..7812280	GO:0003677
HSF	Solyc03g097120.2.1	SL2.40ch03	52901766-52904929	SL2.40ch03:52901766..52904929	GO:0003700
HSF	Solyc04g016000.2.1	SL2.40ch04	6594909-6598451	SL2.40ch04:6594909..6598451	GO:0003677
HSF	Solyc04g078770.2.1	SL2.40ch04	61036586-61037903	SL2.40ch04:61036586..61037903	GO:0003677
HSF	Solyc06g053960.2.1	SL2.40ch06	33333411-33336335	SL2.40ch06:33333411..33336335	GO:0003677
HSF	Solyc06g072750.2.1	SL2.40ch06	41255352-41258348	SL2.40ch06:41255352..41258348	"GO:0005515,GO:0003700"
HSF	Solyc07g040680.2.1	SL2.40ch07	46702761-46704429	SL2.40ch07:46702761..46704429	"GO:0005515,GO:0003700"
HSF	Solyc07g055710.2.1	SL2.40ch07	60972388-60973952	SL2.40ch07:60972388..60973952	GO:0003677
HSF	Solyc08g005170.2.1	SL2.40ch08	111412-116839	SL2.40ch08:111412..116839	"GO:0005515,GO:0003677"
HSF	Solyc08g062960.2.1	SL2.40ch08	49589145-49591151	SL2.40ch08:49589145..49591151	"GO:0005515,GO:0003700"
HSF	Solyc08g076590.2.1	SL2.40ch08	57710679-57714096	SL2.40ch08:57710679..57714096	GO:0003700
HSF	Solyc08g080540.2.1	SL2.40ch08	60985869-60987278	SL2.40ch08:60985869..60987278	"GO:0003677,GO:0016564"
HSF	Solyc09g009100.2.1	SL2.40ch09	2445341-2448016	SL2.40ch09:2445341..2448016	GO:0003677
HSF	Solyc09g059520.2.1	SL2.40ch09	50372011-50379351	SL2.40ch09:50372011..50379351	"GO:0005515,GO:0003700"
HSF	Solyc09g065660.2.1	SL2.40ch09	59473864-59475995	SL2.40ch09:59473864..59475995	GO:0003677
HSF	Solyc09g082670.2.1	SL2.40ch09	63781968-63784228	SL2.40ch09:63781968..63784228	"GO:0005515,GO:0003700"
HSF	Solyc10g079380.1.1	SL2.40ch10	60254409-60255720	SL2.40ch10:60254409..60255720	GO:0003677
HSF	Solyc11g064990.1.1	SL2.40ch11	47389718-47391840	SL2.40ch11:47389718..47391840	GO:0003700
HSF	Solyc12g007070.1.1	SL2.40ch12	1512824-1514090	SL2.40ch12:1512824..1514090	GO:0005634
HSF	Solyc12g098520.1.1	SL2.40ch12	64340677-64344407	SL2.40ch12:64340677..64344407	GO:0005634
LFY	Solyc03g118160.1.1	SL2.40ch03	61162449-61164404	SL2.40ch03:61162449..61164404	GO:0008134
LIM	Solyc01g094320.2.1	SL2.40ch01	77600987-77603710	SL2.40ch01:77600987..77603710	GO:0042802
LIM	Solyc03g114000.2.1	SL2.40ch03	58102456-58104701	SL2.40ch03:58102456..58104701	GO:0042802
LIM	Solyc04g077780.2.1	SL2.40ch04	60273625-60275883	SL2.40ch04:60273625..60275883	GO:0042802
LIM	Solyc05g049870.2.1	SL2.40ch05	58764213-58766775	SL2.40ch05:58764213..58766775	"GO:0005246,GO:0042802"
LIM	Solyc05g052780.2.1	SL2.40ch05	62108501-62112460	SL2.40ch05:62108501..62112460	"GO:0005246,GO:0042802"
LIM	Solyc06g071310.2.1	SL2.40ch06	40271283-40274530	SL2.40ch06:40271283..40274530	GO:0042802
LIM	Solyc08g007940.2.1	SL2.40ch08	2443295-2446883	SL2.40ch08:2443295..2446883	GO:0042802
LIM	Solyc08g080740.2.1	SL2.40ch08	61112325-61114470	SL2.40ch08:61112325..61114470	GO:0008270
LIM	Solyc10g017520.2.1	SL2.40ch10	5391530-5393991	SL2.40ch10:5391530..5393991	GO:0042802
LIM	Solyc11g044740.1.1	SL2.40ch11	36050109-36051260	SL2.40ch11:36050109..36051260	GO:0042802
LIM	Solyc12g088320.1.1	SL2.40ch12	62198526-62200434	SL2.40ch12:62198526..62200434	GO:0042802
